Year,Region,AFS Name,Sum Pounds,Sum Dollars
2010,South Atlantic*,"MACKEREL, KING","5,451,490","8,812,449"
2010,South Atlantic*,"MACKEREL, SPANISH","4,080,105","2,754,930"
2010,South Atlantic*,MANGROVE GAMBUSIA,150,150
2010,South Atlantic*,MANTIS SHRIMPS,183,271
2010,South Atlantic*,MARBLED BLENNY,220,229
2010,South Atlantic*,MARBLED GROUPER,438,NA
2010,South Atlantic*,MARGINELLIDAE,"3,050",305
2010,South Atlantic*,MARINE WORM,"1,679","7,262"
2010,South Atlantic*,MEASLED COWRIE,206,211
2010,South Atlantic*,MENIPPE,"2,600,608","23,783,838"
2010,South Atlantic*,MIDNIGHT PARROTFISH,2,23
2010,South Atlantic*,MILK CONCH,9,34
2010,South Atlantic*,MITHRACULUS,3,1
2010,South Atlantic*,MITHRACULUS RUBER,"5,236","3,718"
2010,South Atlantic*,MITHRAX,"5,190","1,809"
2010,South Atlantic*,MOJARRAS,"470,525","527,839"
2010,South Atlantic*,"MOONFISH, ATLANTIC","15,284","13,037"
2010,South Atlantic*,"MULLET, STRIPED (LIZA)","8,463,628","4,838,227"
2010,South Atlantic*,"MULLET, WHITE","372,427","176,867"
2010,South Atlantic*,MURICIDAE,"8,638","16,457"
2010,South Atlantic*,NAKED GOBY,303,615
2010,South Atlantic*,NASSARIUS,"293,888","46,021"
2010,South Atlantic*,NEEDLEFISH FAMILY,84,305
2010,South Atlantic*,NEON GOBY,"11,761","31,783"
2010,South Atlantic*,NERITIDAE,"162,625","43,551"
2010,South Atlantic*,NIMBLE SPRAY CRAB,"4,924","7,710"
2010,South Atlantic*,NUDIBRANCHS,"2,230","2,886"
2010,South Atlantic*,OCEAN SURGEON,393,"2,150"
2010,South Atlantic*,OCELLATED FROGFISH,5,35
2010,South Atlantic*,OCTOPUS,"23,660","28,248"
2010,South Atlantic*,OILFISH,"14,681","16,288"
2010,South Atlantic*,OLIVIDAE,"2,678","1,609"
2010,South Atlantic*,OPAH,109,184
2010,South Atlantic*,OPHIDIIFORMS,14,70
2010,South Atlantic*,ORANGECLAW HERMIT,"7,457","1,524"
2010,South Atlantic*,ORANGESPOTTED FILEFISH,3,18
2010,South Atlantic*,"OYSTER, EASTERN","2,210,556","6,476,596"
2010,South Atlantic*,PAGURISTES ERYTHROPS,"1,872","1,572"
2010,South Atlantic*,PAGURISTES PUNCTICEPS,348,144
2010,South Atlantic*,PAGUROIDEA,"120,987","26,754"
2010,South Atlantic*,PALYTHOA,"10,874","2,253"
2010,South Atlantic*,PARROTFISHES,"1,387","1,693"
2010,South Atlantic*,PEDERSON CLEANER SHRIMP,129,290
2010,South Atlantic*,PENAEUS,"1,559,097","7,718,605"
2010,South Atlantic*,PENICILLUS,"9,911","6,006"
2010,South Atlantic*,PEPPERMINT BASS,7,185
2010,South Atlantic*,PEPPERMINT SHRIMP,"936,333","291,774"
2010,South Atlantic*,PERIWINKLES,"5,173",997
2010,South Atlantic*,PERMIT,"4,968","7,545"
2010,South Atlantic*,PINFISH,"238,278","281,431"
2010,South Atlantic*,PINNIDAE,62,850
2010,South Atlantic*,PIPEFISHES,495,"1,019"
2010,South Atlantic*,PLANEHEAD FILEFISH,540,703
2010,South Atlantic*,PLANTS,40,"1,444"
2010,South Atlantic*,POLKADOTTED HERMIT,"13,739","4,558"
2010,South Atlantic*,POLYPLACOPHORA,"1,514","3,178"
2010,South Atlantic*,"POMFRETS, UNCLASSIFIED",216,285
2010,South Atlantic*,"POMPANO, AFRICAN","4,157","8,883"
2010,South Atlantic*,"POMPANO, FLORIDA","244,729","970,095"
2010,South Atlantic*,PORCELAIN CRABS,87,53
2010,South Atlantic*,PORCUPINEFISH,448,"2,241"
2010,South Atlantic*,"PORGY, JOLTHEAD","10,173","7,272"
2010,South Atlantic*,"PORGY, KNOBBED","2,403","2,796"
2010,South Atlantic*,"PORGY, LONGSPINE",412,415
2010,South Atlantic*,"PORGY, RED","199,958","262,772"
2010,South Atlantic*,"PORGY,GRASS","1,126","1,401"
2010,South Atlantic*,PORKFISH,"2,877","16,833"
2010,South Atlantic*,PRINCESS PARROTFISH,229,"2,347"
2010,South Atlantic*,PUDDINGWIFE (WRASSE),53,273
2010,South Atlantic*,PUFFERS,"3,418","2,138"
2010,South Atlantic*,PURPLE REEFFISH,664,"1,177"
2010,South Atlantic*,PURPLE-SPINED SEA URCHIN,"5,490","32,359"
2010,South Atlantic*,QUEEN ANGELFISH,"4,835","86,904"
2010,South Atlantic*,QUEEN PARROTFISH,27,442
2010,South Atlantic*,RAINBOW PARROTFISH,48,191
2010,South Atlantic*,RANELLIDAE,1,8
2010,South Atlantic*,"RAY,STINGRAYS",269,"20,603"
2010,South Atlantic*,RAYS,"10,826","1,969"
2010,South Atlantic*,"RAYS, BUTTERFLY",21,724
2010,South Atlantic*,RED BEADED ANEMONE,"11,375","11,273"
2010,South Atlantic*,RED BREAM,331,774
2010,South Atlantic*,RED-RIDGED CLINGING CRAB,"8,909","6,631"
2010,South Atlantic*,REDBAND PARROTFISH,108,807
2010,South Atlantic*,REDFINGER RUBBLE CRAB,152,271
2010,South Atlantic*,REDLIP BLENNY,142,643
2010,South Atlantic*,REDSPOTTED HAWKFISH,35,126
2010,South Atlantic*,REEF BUTTERFLYFISH,575,"1,841"
2010,South Atlantic*,REEF SCORPIONFISH,332,530
2010,South Atlantic*,REEF SQUIRRELFISH,248,"1,370"
2010,South Atlantic*,REMORA FAMILY,15,66
2010,South Atlantic*,RINGED ANEMONE,"4,732","4,807"
2010,South Atlantic*,ROCK BEAUTY,"4,573","30,334"
2010,South Atlantic*,ROCK BORING URCHIN,"2,833","2,042"
2010,South Atlantic*,ROCK SHRIMP,"1,840,357","2,568,936"
2010,South Atlantic*,"ROSEFISH, BLACKBELLY","1,185","1,056"
2010,South Atlantic*,"RUDDERFISH, BANDED","35,332","29,343"
2010,South Atlantic*,"RUNNER, BLUE","256,743","240,488"
2010,South Atlantic*,SABELLIDAE,114,"1,257"
2010,South Atlantic*,SADDLED BLENNY,167,516
2010,South Atlantic*,SAILFIN BLENNY,"1,120","3,541"
2010,South Atlantic*,SAND CRABS,"1,948","12,072"
2010,South Atlantic*,SAND PERCH,84,404
2010,South Atlantic*,"SARDINE, SPANISH","2,016,730","314,207"
2010,South Atlantic*,SARGASSUM PIPEFISH,"1,076","1,579"
2010,South Atlantic*,SARGASSUMFISH,7,14
2010,South Atlantic*,"SCAD, BIGEYE","116,267","218,695"
2010,South Atlantic*,"SCAD, ROUND","652,262","428,491"
2010,South Atlantic*,SCALED SARDINE,"30,273","80,229"
2010,South Atlantic*,SCALLOPS,219,"1,074"
2010,South Atlantic*,SCALY BRITTLE STAR,"1,049","2,588"
2010,South Atlantic*,SCAMP,"165,201","589,074"
2010,South Atlantic*,SCORPIONFISHES,"3,291","3,613"
2010,South Atlantic*,SCRAWLED COWFISH,"1,078",757
2010,South Atlantic*,SCRAWLED FILEFISH,2,50
2010,South Atlantic*,SCUPS OR PORGIES,"213,645","240,224"
2010,South Atlantic*,SCYLLARIDES,"2,413","7,821"
2010,South Atlantic*,"SEA BASS, BANK",5,3
2010,South Atlantic*,"SEA URCHINS, UNCLASSIFIED",627,"1,011"
2010,South Atlantic*,SEAHORSE GENUS,377,527
2010,South Atlantic*,SEAROBINS,620,"1,046"
2010,South Atlantic*,"SEATROUT, SAND","4,986","4,715"
2010,South Atlantic*,"SEATROUT, SPOTTED","52,896","112,944"
2010,South Atlantic*,"SEATROUT, WEAKFISH","3,257","3,950"
2010,South Atlantic*,SERGEANT MAJOR,283,912
2010,South Atlantic*,SERPULIDAE,544,889
2010,South Atlantic*,SESSILE TUNICATES,"3,033","7,873"
2010,South Atlantic*,"SHAD, GIZZARD","11,246","2,669"
2010,South Atlantic*,SHARK EYE,6,83
2010,South Atlantic*,"SHARK, ATLANTIC SHARPNOSE","188,576","91,027"
2010,South Atlantic*,"SHARK, BLACKNOSE","37,529","22,909"
2010,South Atlantic*,"SHARK, BLACKTIP","242,846","119,852"
2010,South Atlantic*,"SHARK, BONNETHEAD","12,429","7,830"
2010,South Atlantic*,"SHARK, BULL","120,060","44,679"
2010,South Atlantic*,"SHARK, FINETOOTH","48,393","20,525"
2010,South Atlantic*,"SHARK, HAMMERHEAD","87,737","41,185"
2010,South Atlantic*,"SHARK, LEMON","47,971","18,438"
2010,South Atlantic*,"SHARK, NURSE",15,316
2010,South Atlantic*,"SHARK, SANDBAR","138,420","62,242"
2010,South Atlantic*,"SHARK, SCALLOPED HAMMERHEAD",56,20
2010,South Atlantic*,"SHARK, SHORTFIN MAKO","27,538","31,726"
2010,South Atlantic*,"SHARK, SILKY","1,426",450
2010,South Atlantic*,"SHARK, SPINNER","1,236",561
2010,South Atlantic*,"SHARK, THRESHER",361,65
2010,South Atlantic*,"SHARK, TIGER","42,951","19,017"
2010,South Atlantic*,"SHARKS, UNCLASSIFIED","10,170","218,642"
2010,South Atlantic*,SHARKSUCKER,16,107
2010,South Atlantic*,SHARPNOSE PUFFER,982,"2,070"
2010,South Atlantic*,SHARPTAIL EEL,8,14
2010,South Atlantic*,SHEEPSHEAD,"339,953","317,637"
2010,South Atlantic*,"SHRIMP, BROWN","2,075,703","4,572,384"
2010,South Atlantic*,"SHRIMP, DENDROBRANCHIATA","514,914","536,064"
2010,South Atlantic*,"SHRIMP, MARINE, OTHER","186,186","615,895"
2010,South Atlantic*,"SHRIMP, PINK","8,900,278","15,361,194"
2010,South Atlantic*,"SHRIMP, ROCK",3,62
2010,South Atlantic*,"SHRIMP, ROYAL RED","528,298","948,827"
2010,South Atlantic*,"SHRIMP, WHITE","4,678,311","10,152,068"
2010,South Atlantic*,SILVER SEATROUT,"7,039","4,898"
2010,South Atlantic*,SLATE PENCIL URCHIN,"7,937","7,311"
2010,South Atlantic*,SLIPPERY DICK,232,400
2010,South Atlantic*,"SNAIL, MOON",174,228
2010,South Atlantic*,SNAILS,"38,262","9,394"
2010,South Atlantic*,SNAPPER CARIBBEAN RED,34,85
2010,South Atlantic*,"SNAPPER, BLACK",47,177
2010,South Atlantic*,"SNAPPER, BLACKFIN","1,637","3,798"
2010,South Atlantic*,"SNAPPER, CUBERA","4,725","9,755"
2010,South Atlantic*,"SNAPPER, DOG",522,709
2010,South Atlantic*,"SNAPPER, GRAY","242,825","561,076"
2010,South Atlantic*,"SNAPPER, LANE","17,788","43,684"
2010,South Atlantic*,"SNAPPER, MAHOGANY",38,85
2010,South Atlantic*,"SNAPPER, MUTTON","125,882","293,088"
2010,South Atlantic*,"SNAPPER, QUEEN","14,272","43,469"
2010,South Atlantic*,"SNAPPER, RED","1,320,332","4,561,337"
2010,South Atlantic*,"SNAPPER, SCHOOLMASTER",90,162
2010,South Atlantic*,"SNAPPER, SILK","39,326","119,934"
2010,South Atlantic*,"SNAPPER, VERMILION","1,496,913","3,725,559"
2010,South Atlantic*,"SNAPPER, YELLOWTAIL","1,694,440","4,400,139"
2010,South Atlantic*,SNAPPERS,"1,102","2,903"
2010,South Atlantic*,SOUTHERN PUFFER,19,145
2010,South Atlantic*,SOUTHERN QUAHOG,"206,006","1,361,094"
2010,South Atlantic*,SOUTHERN STARGAZER,5,39
2010,South Atlantic*,SOUTHERN STINGRAY,28,"1,929"
2010,South Atlantic*,SPANISH HOGFISH,107,"1,317"
2010,South Atlantic*,SPINY FILECLAM,727,749
2010,South Atlantic*,SPINY SEA STAR,"15,852","7,001"
2010,South Atlantic*,SPIROBRANCHUS GIGANTEUS,17,139
2010,South Atlantic*,"SPONGE, GRASS","54,557","70,198"
2010,South Atlantic*,"SPONGE, YELLOW","93,572","116,792"
2010,South Atlantic*,SPONGES,"11,905","68,707"
2010,South Atlantic*,"SPONGES, OTHER","17,456","26,637"
2010,South Atlantic*,SPOT,"16,576","12,912"
2010,South Atlantic*,SPOTFIN BUTTERFLYFISH,402,"1,362"
2010,South Atlantic*,SPOTFIN HOGFISH,885,"13,076"
2010,South Atlantic*,SPOTFIN JAWFISHES,93,202
2010,South Atlantic*,SPOTTED BURRFISH,5,45
2010,South Atlantic*,SPOTTED CLEANER SHRIMP,"1,663","1,024"
2010,South Atlantic*,SPOTTED DRUM,80,"1,287"
2010,South Atlantic*,SPOTTED GOATFISH,11,93
2010,South Atlantic*,SPOTTED MORAY,91,734
2010,South Atlantic*,SPOTTED PORCELAIN CRAB,"6,870","5,296"
2010,South Atlantic*,SPOTTED SPINY LOBSTER,36,211
2010,South Atlantic*,SQUIRRELFISHES,"1,536","3,805"
2010,South Atlantic*,"STAR, SERPENT BRITTLE","7,936","8,455"
2010,South Atlantic*,STAREYE HERMIT,467,"1,254"
2010,South Atlantic*,STARGAZER FAMILY,23,32
2010,South Atlantic*,"STARS, BRITTLE","1,888","3,941"
2010,South Atlantic*,"STARS, OTHER SEA","1,428","6,881"
2010,South Atlantic*,STOPLIGHT PARROTFISH,93,"1,088"
2010,South Atlantic*,STRIPED BURRFISH,"3,339","3,227"
2010,South Atlantic*,STRIPED PARROTFISH,159,951
2010,South Atlantic*,SUN ANEMONE,58,224
2010,South Atlantic*,SUNSHINEFISH,636,"1,131"
2010,South Atlantic*,SURGEONFISHES,195,337
2010,South Atlantic*,SWORDFISH,"1,148,564","4,083,473"
2010,South Atlantic*,TEGULA,"4,011",475
2010,South Atlantic*,TEUTHIDA,"41,468","20,552"
2010,South Atlantic*,THINSTRIPE HERMIT,"27,551","9,092"
2010,South Atlantic*,THREADNOSE BASS,1,50
2010,South Atlantic*,THREESPOT DAMSELFISH,22,56
2010,South Atlantic*,TIGER GOBY,356,356
2010,South Atlantic*,TILAPIAS,"254,692","128,213"
2010,South Atlantic*,"TILEFISH, ANCHOR",13,12
2010,South Atlantic*,"TILEFISH, BLACKLINE",194,256
2010,South Atlantic*,"TILEFISH, BLUELINE","36,938","45,110"
2010,South Atlantic*,"TILEFISH, GOLDEN","487,318","1,252,749"
2010,South Atlantic*,"TILEFISH, GOLDFACE",16,28
2010,South Atlantic*,"TILEFISH, SAND",47,55
2010,South Atlantic*,TOADFISHES,288,649
2010,South Atlantic*,TOBACCOFISH,105,497
2010,South Atlantic*,TRICOLOR HERMIT,"1,921,405","236,281"
2010,South Atlantic*,"TRIGGERFISH, QUEEN",2,50
2010,South Atlantic*,TRIPLETAIL,"9,300","29,553"
2010,South Atlantic*,TROCHIDAE,"187,875","57,109"
2010,South Atlantic*,TRUE CRABS,"1,687","1,210"
2010,South Atlantic*,TRUE TULIP,367,775
2010,South Atlantic*,TRUMPETFISH,11,115
2010,South Atlantic*,"TUNA, ALBACORE","79,802","104,423"
2010,South Atlantic*,"TUNA, BIGEYE","315,014","1,011,751"
2010,South Atlantic*,"TUNA, BLACKFIN","15,643","19,065"
2010,South Atlantic*,"TUNA, BLUEFIN","37,197","186,331"
2010,South Atlantic*,"TUNA, LITTLE TUNNY","921,269","278,397"
2010,South Atlantic*,"TUNA, SKIPJACK","1,269","2,047"
2010,South Atlantic*,"TUNA, YELLOWFIN","471,378","1,734,147"
2010,South Atlantic*,TUNAS,41,83
2010,South Atlantic*,TURBINIDAE,"1,574,573","208,653"
2010,South Atlantic*,TWOSPOT CARDINALFISH,222,507
2010,South Atlantic*,UCA,"1,788,604","311,739"
2010,South Atlantic*,ULOTRICHALES,"1,504","12,730"
2010,South Atlantic*,UNIDENTIFIED (SHARKS),"22,375","317,872"
2010,South Atlantic*,WAHOO,"31,523","85,009"
2010,South Atlantic*,WENCHMAN,"9,174","5,652"
2010,South Atlantic*,"WHELK, LIGHTNING","1,968","2,248"
2010,South Atlantic*,WHITESPOTTED FILEFISH,26,215
2010,South Atlantic*,WITHHELD FOR CONFIDENTIALITY,NA,NA
2010,South Atlantic*,WRASSE BASS,23,"1,345"
2010,South Atlantic*,WRASSE BLENNY,5,67
2010,South Atlantic*,WRASSE FAMILY,329,"1,156"
2010,South Atlantic*,WRECKFISH,"51,368","140,229"
2010,South Atlantic*,XYRICHTYS,85,410
2010,South Atlantic*,YELLOW JACK,"26,893","29,246"
2010,South Atlantic*,YELLOW STINGRAY,151,"1,412"
2010,South Atlantic*,YELLOWHEAD JAWFISH,"9,791","33,749"
2010,South Atlantic*,YELLOWHEAD WRASSE,726,"1,661"
2010,South Atlantic*,YELLOWLINE ARROW CRAB,"8,219","7,337"
2010,South Atlantic*,YELLOWLINE GOBY,12,120
2010,South Atlantic*,YELLOWTAIL DAMSELFISH,269,968
2010,South Atlantic*,YELLOWTAIL REEFFISH,32,68
2009,Gulf*,ACTINIIDAE,"13,802","6,337"
2009,Gulf*,ALLIGATOR GAR,"484,539","394,262"
2009,Gulf*,ALLIGATOR SNAPPING TURTLE,NA,NA
2009,Gulf*,ALPHEUS,"1,456","1,121"
2009,Gulf*,AMBERJACK,NA,NA
2009,Gulf*,"AMBERJACK, GREATER","1,337,186","1,348,435"
2009,Gulf*,"AMBERJACK, LESSER","53,824","64,204"
2009,Gulf*,ANCHOVIES,"1,363",745
2009,Gulf*,"ANEMONE, GIANT CARIBBEAN","60,178","68,090"
2009,Gulf*,ANGELWING,1,1
2009,Gulf*,ANGULAR TRITON,2,2
2009,Gulf*,APLYSIIDAE,"1,308","2,732"
2009,Gulf*,ATLANTIC BUMPER,"48,795","19,690"
2009,Gulf*,ATLANTIC DEER COWRIE,198,311
2009,Gulf*,ATLANTIC MENHADEN,"158,746","39,200"
2009,Gulf*,ATLANTIC PYGMY OCTOPUS,385,"1,108"
2009,Gulf*,ATLANTIC SPADEFISH,"23,181","12,365"
2009,Gulf*,ATLANTIC THORNY OYSTER,494,"2,676"
2009,Gulf*,BALLONFISH,440,"2,683"
2009,Gulf*,BALLYHOO,"5,308","24,915"
2009,Gulf*,BANDED BLENNY,407,"1,014"
2009,Gulf*,BANDED BUTTERFLYFISH,161,505
2009,Gulf*,BANDED CORAL SHRIMP,"5,107","8,091"
2009,Gulf*,BANDED GUITARFISH,1,NA
2009,Gulf*,BANK BUTTERFLYFISH,59,"1,958"
2009,Gulf*,BAR JACK,"36,998","33,647"
2009,Gulf*,"BARBIER, RED",1,50
2009,Gulf*,BARRACUDAS,"5,194","4,572"
2009,Gulf*,BARRED BLENNY,17,41
2009,Gulf*,BARRELFISH,"26,462","58,925"
2009,Gulf*,BASKET STAR,"1,096","3,879"
2009,Gulf*,"BASS, BLACK SEA","173,749","221,583"
2009,Gulf*,"BASS, LONGTAIL",373,557
2009,Gulf*,"BASS, ROCK SEA","4,884","5,753"
2009,Gulf*,"BASSES, MIXED SEA","15,667","13,598"
2009,Gulf*,BEAUGREGORY,553,"1,281"
2009,Gulf*,BELTED SANDFISH,12,107
2009,Gulf*,BICOLOR DAMSELFISH,191,364
2009,Gulf*,BIGEYE,NA,NA
2009,Gulf*,BIGEYE FAMILY,"3,119","3,933"
2009,Gulf*,BIGHEAD CARP,"308,657","30,922"
2009,Gulf*,BIGSCALE POMFRET,49,50
2009,Gulf*,"BISCUIT, INFLATED SEA",52,52
2009,Gulf*,"BISCUITS, SEA",208,"1,102"
2009,Gulf*,BLACK BRITTLE STAR,"7,577","8,739"
2009,Gulf*,BLACK BROTULA,3,25
2009,Gulf*,BLACK DRIFTFISH,NA,NA
2009,Gulf*,BLACK DURGON,4,80
2009,Gulf*,BLACKBAR SOLDIERFISH,152,"2,223"
2009,Gulf*,BLACKEAR WRASSE,8,26
2009,Gulf*,BLACKEDGE MORAY,245,391
2009,Gulf*,BLUE ANGELFISH,"8,063","108,221"
2009,Gulf*,BLUE CHROMIS,"5,660","13,915"
2009,Gulf*,BLUE PARROTFISH,38,335
2009,Gulf*,BLUE TANG,"2,820","12,467"
2009,Gulf*,BLUEFISH,"384,659","134,477"
2009,Gulf*,BLUEHEAD,"4,289","8,929"
2009,Gulf*,BLUESPOTTED CORNETFISH,1,25
2009,Gulf*,BLUNTNOSE JACK,NA,NA
2009,Gulf*,BONEFISH,"131,120","110,880"
2009,Gulf*,"BONITO, ATLANTIC",408,122
2009,Gulf*,BOWFIN,"158,463","92,820"
2009,Gulf*,BOX CRABS,140,123
2009,Gulf*,BOXFISH GENUS,789,159
2009,Gulf*,BOXFISHES,"1,092","1,438"
2009,Gulf*,"BROTULA, BEARDED","1,178",999
2009,Gulf*,BROWN CHROMIS,447,512
2009,Gulf*,BRUISED NASSA,"210,604","29,445"
2009,Gulf*,BRYOPSIDALES,887,"2,601"
2009,Gulf*,BRYOZOANS,574,"4,860"
2009,Gulf*,BUFFALOFISHES,"2,875,739","560,797"
2009,Gulf*,BULLHEADS,"47,175","16,576"
2009,Gulf*,BUTTER HAMLET,"1,030","3,507"
2009,Gulf*,BUTTERFISH,"5,311","3,098"
2009,Gulf*,"BUTTERFISH, UNCLASSIFIED","2,605","1,379"
2009,Gulf*,CARDINALFISH FAMILY,161,165
2009,Gulf*,CARIBBEAN REEF OCTOPUS,176,874
2009,Gulf*,"CARP, COMMON","115,974","10,441"
2009,Gulf*,"CARP, GRASS","88,692","16,921"
2009,Gulf*,CARPS AND MINNOWS,"24,160","189,403"
2009,Gulf*,"CATFISH, BLUE","2,187,314","1,072,562"
2009,Gulf*,"CATFISH, CHANNEL","570,545","325,762"
2009,Gulf*,"CATFISH, FLATHEAD","316,246","161,331"
2009,Gulf*,"CATFISHES, SEA","15,147","5,917"
2009,Gulf*,CATFISHES-BULLHEADS,"1,157",456
2009,Gulf*,CAULERPACEAE,"3,328","11,114"
2009,Gulf*,CHALK BASS,25,55
2009,Gulf*,CHAMIDAE,450,936
2009,Gulf*,CHERUBFISH,342,"2,041"
2009,Gulf*,CHESTNUT TURBAN,"152,269","18,941"
2009,Gulf*,"CLAM, SUNRAY VENUS",2,19
2009,Gulf*,CLAMS OR BIVALVES,842,"4,747"
2009,Gulf*,CLEANER SHRIMP,73,552
2009,Gulf*,CLINGFISH FAMILY,531,567
2009,Gulf*,CLOWN WRASSE,489,980
2009,Gulf*,COBIA,"137,679","379,958"
2009,Gulf*,COCOA DAMSELFISH,33,126
2009,Gulf*,COMBTOOTH BLENNY FAMILY,"1,257","1,994"
2009,Gulf*,COMMON MUSK TURTLE,NA,NA
2009,Gulf*,COMMON OCTOPUS,"1,381","2,161"
2009,Gulf*,CONEY,19,125
2009,Gulf*,CONUS,14,123
2009,Gulf*,CORALLIMORPHARIA,189,378
2009,Gulf*,CORALLIMORPHIDAE,750,"4,950"
2009,Gulf*,CORALLINACEAE,18,9
2009,Gulf*,CORALS,"16,053","55,177"
2009,Gulf*,"CRAB, BLUE","64,059,905","48,488,746"
2009,Gulf*,"CRAB, DEEPSEA GOLDEN","549,214","941,983"
2009,Gulf*,"CRAB, DEEPSEA RED",123,246
2009,Gulf*,"CRAB, FLORIDA STONE CLAWS","25,034","103,852"
2009,Gulf*,"CRAB, HORSESHOE","27,492","31,815"
2009,Gulf*,CRABS,"46,019","39,887"
2009,Gulf*,CREOLE WRASSE,893,"8,308"
2009,Gulf*,CREOLE-FISH,30,93
2009,Gulf*,"CROAKER, ATLANTIC","118,862","582,467"
2009,Gulf*,CROWN CONCH,"2,084","1,146"
2009,Gulf*,CUBBYU,7,95
2009,Gulf*,"CUCUMBERS, OTHER SEA","1,200","3,384"
2009,Gulf*,CUSK,198,220
2009,Gulf*,CUSK-EELS,"7,463","9,099"
2009,Gulf*,"CUTLASSFISH, ATLANTIC","35,372","27,132"
2009,Gulf*,CUTLASSFISHES,"43,461","36,691"
2009,Gulf*,DAMSELFISH FAMILY,133,207
2009,Gulf*,DEEPWATER CORAL,"7,200","26,466"
2009,Gulf*,DEEPWATER SQUIRRELFISH,6,27
2009,Gulf*,DOCTORFISH,79,240
2009,Gulf*,"DOLLAR, NOTCHED SAND",3,44
2009,Gulf*,"DOLLARS, OTHER SAND","213,766","46,532"
2009,Gulf*,DOLPHINFISH,"767,436","1,170,420"
2009,Gulf*,"DRUM, BLACK","4,960,065","3,829,298"
2009,Gulf*,"DRUM, FRESHWATER","613,625","95,772"
2009,Gulf*,"DRUM, RED","32,027","50,432"
2009,Gulf*,DRUMS,"4,371","2,288"
2009,Gulf*,DUSKY DAMSELFISH,12,12
2009,Gulf*,DUSKY JAWFISH,331,783
2009,Gulf*,DWARF SEAHORSE,"70,808","35,045"
2009,Gulf*,"EEL, AMERICAN",NA,NA
2009,Gulf*,"EEL, MORAYS",352,"1,738"
2009,Gulf*,EELS,999,"1,403"
2009,Gulf*,"EELS, CONGER",572,766
2009,Gulf*,"EELS, SNAKE",NA,NA
2009,Gulf*,FALSE ARROW CRAB,"5,485","2,252"
2009,Gulf*,"FILEFISH, PYGMY",151,23
2009,Gulf*,FINFISH,"2,650,982","1,394,176"
2009,Gulf*,FLAMEFISH,"3,063","6,209"
2009,Gulf*,FLAMINGO TONGUE,248,122
2009,Gulf*,FLATFISH,"155,368","348,228"
2009,Gulf*,FLORIDA BLENNY,250,505
2009,Gulf*,FLORIDA CORALLIMORPHARIAN,"68,166","233,795"
2009,Gulf*,FLORIDA FIGHTING CONCH,"7,267","12,525"
2009,Gulf*,FLORIDA MITER,"15,000","1,800"
2009,Gulf*,FLORIDA REGAL DORIS,866,"2,033"
2009,Gulf*,FLORIDA SEA CUCUMBER,"16,069","10,711"
2009,Gulf*,FLORIDA SNAIL CERITHIDEA,"96,429","17,524"
2009,Gulf*,"FLOUNDER, SOUTHERN","76,313","201,476"
2009,Gulf*,"FLOUNDER, SUMMER","22,624","47,615"
2009,Gulf*,FLOUNDERS,"175,387","336,860"
2009,Gulf*,FLYINGFISHES,"1,430",495
2009,Gulf*,FOUREYE BUTTERFLYFISH,"1,347","4,108"
2009,Gulf*,FRENCH ANGELFISH,"1,537","28,314"
2009,Gulf*,FROGS,"1,225","3,093"
2009,Gulf*,FURCATE SPIDER CRAB,"6,031","2,946"
2009,Gulf*,GAG,"975,458","3,285,000"
2009,Gulf*,GARS,"112,112","141,209"
2009,Gulf*,GIANT HERMIT,388,237
2009,Gulf*,GLASS BLENNY,76,107
2009,Gulf*,GLASSEYE SNAPPER,6,55
2009,Gulf*,GLASSY SWEEPER,126,"1,117"
2009,Gulf*,GOATFISHES,"26,020","6,879"
2009,Gulf*,GOBY FAMILY,"2,475","3,493"
2009,Gulf*,GOLDEN CORAL SHRIMP,17,116
2009,Gulf*,GOLDENTAIL MORAY,37,747
2009,Gulf*,GOLDSPOTTED EEL,1,2
2009,Gulf*,GRAY ANGELFISH,"3,296","34,103"
2009,Gulf*,GRAYSBY,659,"2,210"
2009,Gulf*,GREAT BARRACUDA,"124,554","120,823"
2009,Gulf*,GREEN CLINGING CRAB,"184,099","126,367"
2009,Gulf*,GREEN MORAY,58,971
2009,Gulf*,GREEN SEA MAT,"27,468","68,071"
2009,Gulf*,GREEN SEA URCHIN,"30,824","73,793"
2009,Gulf*,GROOVED-BLADE SEA WHIP,"19,228","42,912"
2009,Gulf*,"GROUPER, BLACK","85,449","280,293"
2009,Gulf*,"GROUPER, MARBLED",NA,NA
2009,Gulf*,"GROUPER, MISTY","2,794","7,004"
2009,Gulf*,"GROUPER, RED","4,398,263","10,518,811"
2009,Gulf*,"GROUPER, SNOWY","225,879","561,251"
2009,Gulf*,"GROUPER, WARSAW","120,472","306,854"
2009,Gulf*,"GROUPER, YELLOWEDGE","978,297","2,895,999"
2009,Gulf*,"GROUPER, YELLOWFIN",162,404
2009,Gulf*,"GROUPER, YELLOWMOUTH",NA,NA
2009,Gulf*,GROUPERS,"1,189","3,452"
2009,Gulf*,"GRUNT, COTTONWICK",69,251
2009,Gulf*,"GRUNT, FRENCH","1,016","7,032"
2009,Gulf*,"GRUNT, TOMTATE",2,4
2009,Gulf*,GRUNTS,"393,717","329,023"
2009,Gulf*,GULF BUTTERFISH,"1,319,400","392,420"
2009,Gulf*,GULF FLOUNDER,"61,984","166,239"
2009,Gulf*,GULF KINGFISH,NA,NA
