predator,prey name,ja.avail.ratio,index,name,predator name,predator type,prey type,availability,mean_av,min_av,max_av
SCI,white shrimp,11536.989722086175,60,pPREY2SCI2,sciaenidae,adult,adult,3.42921580021027e-8,0.002335373208255513,0,0.151779532432556
LDY,white shrimp,137.75511823926854,63,pPREY1LDY2,ladyfish,adult,juvenile,1.02474614323e-5,0.0040466363210868595,0,0.4
LDY,white shrimp,137.75511823926854,64,pPREY2LDY2,ladyfish,adult,adult,7.43889705390188e-8,0.0040466363210868595,0,0.4
MUL,white shrimp,11536.991529573248,67,pPREY1MUL2,mullets,adult,juvenile,0.00207704864442348,7.996890624515312e-4,0,0.0461493879556656
MUL,white shrimp,11536.991529573248,68,pPREY2MUL2,mullets,adult,adult,1.80033818963921e-7,7.996890624515312e-4,0,0.0461493879556656
POM,white shrimp,72.12498392176819,71,pPREY1POM2,pompano,adult,juvenile,2.43000013142591e-5,0.0010691412281520572,0,0.0464877001941204
POM,white shrimp,72.12498392176819,72,pPREY2POM2,pompano,adult,adult,3.36915171317287e-7,0.0010691412281520572,0,0.0464877001941204
SHP,white shrimp,0,75,pPREY1SHP2,sheepshead,adult,juvenile,0,0.0018429323240923589,0,0.280000001192093
SHP,white shrimp,0,76,pPREY2SHP2,sheepshead,adult,adult,0,0.0018429323240923589,0,0.280000001192093
SNK,white shrimp,0,79,pPREY1SNK2,snook,adult,juvenile,0,0.007367061848117459,0,0.4
SNK,white shrimp,0,80,pPREY2SNK2,snook,adult,adult,5.3581498349331e-7,0.007367061848117459,0,0.4
FLT,white shrimp,208.7198506319503,83,pPREY1FLT2,flatfish,adult,juvenile,1.70100000104867e-4,0.002271388034520254,0,0.224000006914139
FLT,white shrimp,208.7198506319503,84,pPREY2FLT2,flatfish,adult,adult,8.14968004192451e-7,0.002271388034520254,0,0.224000006914139
ODF,white shrimp,118.07579669254258,87,pPREY1ODF2,other demersal fish,adult,juvenile,4.37399954535067e-4,0.008085361496678817,0,0.4
ODF,white shrimp,118.07579669254258,88,pPREY2ODF2,other demersal fish,adult,adult,3.70439977359638e-6,0.008085361496678817,0,0.4
SDF,white shrimp,0,91,pPREY1SDF2,small demersal fish,adult,juvenile,0,0.003930394182163162,0,0.365446835756302
SDF,white shrimp,0,92,pPREY2SDF2,small demersal fish,adult,adult,0,0.003930394182163162,0,0.365446835756302
YTN,white shrimp,0,95,pPREY1YTN2,yellowfin tuna,adult,juvenile,0,0.01685461421438765,0,0.4
YTN,white shrimp,0,96,pPREY2YTN2,yellowfin tuna,adult,adult,0,0.01685461421438765,0,0.4
BTN,white shrimp,0,99,pPREY1BTN2,bluefin tuna,adult,juvenile,0,0.02881371888640719,0,0.4
BTN,white shrimp,0,100,pPREY2BTN2,bluefin tuna,adult,adult,0,0.02881371888640719,0,0.4
LTN,white shrimp,0,103,pPREY1LTN2,little tunny,adult,juvenile,0,0.020959437043112556,0,0.4
LTN,white shrimp,0,104,pPREY2LTN2,little tunny,adult,adult,0,0.020959437043112556,0,0.4
OTN,white shrimp,0,107,pPREY1OTN2,other tuna,adult,juvenile,0,0.005317561204625147,0,0.4
OTN,white shrimp,0,108,pPREY2OTN2,other tuna,adult,adult,0,0.005317561204625147,0,0.4
SWD,white shrimp,0,111,pPREY1SWD2,swordfish,adult,juvenile,0,0.011263179046921113,0,0.5
SWD,white shrimp,0,112,pPREY2SWD2,swordfish,adult,adult,0,0.011263179046921113,0,0.5
WMR,white shrimp,0,115,pPREY1WMR2,white marlin,adult,juvenile,0,0.004781315824092191,0,0.4
WMR,white shrimp,0,116,pPREY2WMR2,white marlin,adult,adult,0,0.004781315824092191,0,0.4
BMR,white shrimp,0,119,pPREY1BMR2,blue marlin,adult,juvenile,0,0.006870783659758944,0,0.4
BMR,white shrimp,0,120,pPREY2BMR2,blue marlin,adult,adult,0,0.006870783659758944,0,0.4
BIL,white shrimp,0,123,pPREY1BIL2,other billfish,adult,juvenile,0,0.007601421123430595,0,0.4
BIL,white shrimp,0,124,pPREY2BIL2,other billfish,adult,adult,0,0.007601421123430595,0,0.4
AMB,white shrimp,0,127,pPREY1AMB2,greater amberjack,adult,juvenile,0,0.013514059397052636,0,0.400000005960464
AMB,white shrimp,0,128,pPREY2AMB2,greater amberjack,adult,adult,0,0.013514059397052636,0,0.400000005960464
JCK,white shrimp,0,131,pPREY1JCK2,jacks,adult,juvenile,0,0.00400246994695737,0,0.4
JCK,white shrimp,0,132,pPREY2JCK2,jacks,adult,adult,0,0.00400246994695737,0,0.4
KMK,white shrimp,0,135,pPREY1KMK2,king mackerel,adult,juvenile,0,0.018053418194077447,0,0.4
KMK,white shrimp,0,136,pPREY2KMK2,king mackerel,adult,adult,0,0.018053418194077447,0,0.4
SMK,white shrimp,0,139,pPREY1SMK2,spanish mackerel,adult,juvenile,0,0.009550111566070645,0,0.4
SMK,white shrimp,0,140,pPREY2SMK2,spanish mackerel,adult,adult,0,0.009550111566070645,0,0.4
SAR,white shrimp,0,143,pPREY1SAR2,spanish sardine,adult,juvenile,0,0.009175764205870195,0,0.400000005960464
SAR,white shrimp,0,144,pPREY2SAR2,spanish sardine,adult,adult,0,0.009175764205870195,0,0.400000005960464
LPL,white shrimp,0,147,pPREY1LPL2,large pelagic fish,adult,juvenile,0,0.014335129641767584,0,0.4
LPL,white shrimp,0,148,pPREY2LPL2,large pelagic fish,adult,adult,0,0.014335129641767584,0,0.4
DWF,white shrimp,0,151,pPREY1DWF2,deep water fish,adult,juvenile,0,0.001852393292477211,0,0.236013755202293
DWF,white shrimp,0,152,pPREY2DWF2,deep water fish,adult,adult,0,0.001852393292477211,0,0.236013755202293
MEN,white shrimp,0,155,pPREY1MEN2,menhaden,adult,juvenile,0,0.0020275224066261567,0,0.0851999968290329
MEN,white shrimp,0,156,pPREY2MEN2,menhaden,adult,adult,0,0.0020275224066261567,0,0.0851999968290329
PIN,white shrimp,0,159,pPREY1PIN2,pinfish,adult,juvenile,0,0.002476405269580205,0,0.312740981578827
PIN,white shrimp,0,160,pPREY2PIN2,pinfish,adult,adult,0,0.002476405269580205,0,0.312740981578827
MPL,white shrimp,0,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,0,0.002782169414997465,0,0.28125
MPL,white shrimp,0,164,pPREY2MPL2,medium pelagic fish,adult,adult,0,0.002782169414997465,0,0.28125
SPL,white shrimp,0,167,pPREY1SPL2,small pelagic fish,adult,juvenile,0,0.0019389871896479357,0,0.280000001192093
SPL,white shrimp,0,168,pPREY2SPL2,small pelagic fish,adult,adult,0,0.0019389871896479357,0,0.280000001192093
TIP,white shrimp,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,white shrimp,0,172,pPREY2TIP2,blacktip shark,adult,adult,0,0.008938471447216472,0,0.388799995183945
BEN,white shrimp,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,white shrimp,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
LGS,white shrimp,0,179,pPREY1LGS2,large sharks,adult,juvenile,0,0.01310897720297144,0,0.4
LGS,white shrimp,0,180,pPREY2LGS2,large sharks,adult,adult,0,0.01310897720297144,0,0.4
FIL,white shrimp,0,183,pPREY1FIL2,filter feeding sharks,adult,juvenile,0,0.010343475244174899,0,0.400000005960464
FIL,white shrimp,0,184,pPREY2FIL2,filter feeding sharks,adult,adult,0,0.010343475244174899,0,0.400000005960464
SMS,white shrimp,0,187,pPREY1SMS2,small sharks,adult,juvenile,0,0.003926910599777132,0,0.4
SMS,white shrimp,0,188,pPREY2SMS2,small sharks,adult,adult,0,0.003926910599777132,0,0.4
RAY,white shrimp,0,191,pPREY1RAY2,skates and rays,adult,juvenile,0,0.003023520048827739,0,0.230579987168312
RAY,white shrimp,0,192,pPREY2RAY2,skates and rays,adult,adult,0,0.003023520048827739,0,0.230579987168312
BSH,white shrimp,0,195,pPREY1BSH2,brown shrimp,adult,juvenile,0,0.0021571768950158377,0,0.172799989581108
BSH,white shrimp,0,196,pPREY2BSH2,brown shrimp,adult,adult,0,0.0021571768950158377,0,0.172799989581108
WSH,white shrimp,0,199,pPREY1WSH2,white shrimp,adult,juvenile,0,0.0034963042677662345,0,0.1
WSH,white shrimp,0,200,pPREY2WSH2,white shrimp,adult,adult,0,0.0034963042677662345,0,0.1
PSH,white shrimp,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,white shrimp,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,white shrimp,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,white shrimp,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,white shrimp,260873.73552002758,211,pPREY1DBR2,diving birds,adult,juvenile,2.12051540613174e-4,0.009878776333380692,0,0.4
DBR,white shrimp,260873.73552002758,212,pPREY2DBR2,diving birds,adult,adult,8.12851244647028e-10,0.009878776333380692,0,0.4
SBR,white shrimp,2604432.4463085835,215,pPREY1SBR2,surface feeding birds,adult,juvenile,1.38929173350334e-4,0.005177204055484092,0,0.389697760343552
SBR,white shrimp,2604432.4463085835,216,pPREY2SBR2,surface feeding birds,adult,adult,5.33433583763121e-11,0.005177204055484092,0,0.389697760343552
MAN,white shrimp,0,219,pPREY1MAN2,manatee,adult,juvenile,0,0.007074468188294935,0,0.200000002980232
MAN,white shrimp,0,220,pPREY2MAN2,manatee,adult,adult,0,0.007074468188294935,0,0.200000002980232
MYS,white shrimp,0,223,pPREY1MYS2,mysticeti,adult,juvenile,0,0.005533542707035106,0,0.300000011920929
MYS,white shrimp,0,224,pPREY2MYS2,mysticeti,adult,adult,0,0.005533542707035106,0,0.300000011920929
DOL,white shrimp,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,white shrimp,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,0,0.009733429139218158,0,0.4
DDO,white shrimp,0,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,0,0.0037324546547922374,0,0.4
DDO,white shrimp,0,232,pPREY2DDO2,deep diving odontocetae,adult,adult,0,0.0037324546547922374,0,0.4
LOG,white shrimp,0,235,pPREY1LOG2,loggerhead,adult,juvenile,0,0.003658857819202318,0,0.300000011920929
LOG,white shrimp,0,236,pPREY2LOG2,loggerhead,adult,adult,0,0.003658857819202318,0,0.300000011920929
KMP,white shrimp,0,239,pPREY1KMP2,kemps ridley,adult,juvenile,0,5.953013685133881e-4,0,0.0566999986767769
KMP,white shrimp,0,240,pPREY2KMP2,kemps ridley,adult,adult,0,5.953013685133881e-4,0,0.0566999986767769
TUR,white shrimp,0,243,pPREY1TUR2,other turtles,adult,juvenile,0,4.411527851192898e-4,0,0.0599999986588955
TUR,white shrimp,0,244,pPREY2TUR2,other turtles,adult,adult,0,4.411527851192898e-4,0,0.0599999986588955
BCR,white shrimp,NA,245,pPREYBCR,blue crab,adult,adult,5.29200008259068e-7,0.002295565226320898,0,0.150000005960464
SCR,white shrimp,NA,246,pPREYSCR,stone crab,adult,adult,5.29200008259068e-7,0.0020881184135301393,0,0.150000005960464
LOB,white shrimp,NA,247,pPREYLOB,crabs and lobsters,adult,adult,5.29200008259068e-7,0.001657533214045498,0,0.0999249964952469
SPG,white shrimp,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,white shrimp,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,0,0.004676787743242909,0,0.200000002980232
INF,white shrimp,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,0,0.002579532363291959,0,0.0799999982118607
ECH,white shrimp,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,0,0.0010627659779674909,0,0.0998999997973442
OYS,white shrimp,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,white shrimp,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,white shrimp,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,white shrimp,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,white shrimp,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,white shrimp,NA,257,pPREYJEL,jellyfish,adult,adult,0,1.387437564816487e-4,0,0.00999999977648258
SQU,white shrimp,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,white shrimp,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,white shrimp,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
PB,white shrimp,NA,261,pPREYPB,bacteria,adult,adult,0,0.0011399952344117704,0,0.0999950021505356
BB,white shrimp,NA,262,pPREYBB,sediment bacteria,adult,adult,0,0.0012020803408378559,0,0.0999950021505356
GAG,pink shrimp,10714.283428043396,3,pPREY1GAG2,gag grouper,adult,juvenile,0.199991837143898,0.012548732114075735,0,0.4
GAG,pink shrimp,10714.283428043396,4,pPREY2GAG2,gag grouper,adult,adult,1.86659087830776e-5,0.012548732114075735,0,0.4
RGR,pink shrimp,0,7,pPREY1RGR2,red grouper,adult,juvenile,0,0.020951561032141512,0,0.4
RGR,pink shrimp,0,8,pPREY2RGR2,red grouper,adult,adult,1.21927689633594e-5,0.020951561032141512,0,0.4
SCM,pink shrimp,0,11,pPREY1SCM2,scamp,adult,juvenile,0,0.02494856582037302,0,0.4
SCM,pink shrimp,0,12,pPREY2SCM2,scamp,adult,adult,0,0.02494856582037302,0,0.4
SSR,pink shrimp,16071.425485692596,15,pPREY1SSR2,shallow serranidae,adult,juvenile,0.0104976007714868,0.006225914857619887,0,0.277136623859406
SSR,pink shrimp,16071.425485692596,16,pPREY2SSR2,shallow serranidae,adult,adult,6.53184173415866e-7,0.006225914857619887,0,0.277136623859406
DSR,pink shrimp,0,19,pPREY1DSR2,deep serranidae,adult,juvenile,0,0.02321533464012054,0,0.4
DSR,pink shrimp,0,20,pPREY2DSR2,deep serranidae,adult,adult,2.49707932198362e-5,0.02321533464012054,0,0.4
RSN,pink shrimp,0,23,pPREY1RSN2,red snapper,adult,juvenile,0,0.00973902701397473,0,0.4
RSN,pink shrimp,0,24,pPREY2RSN2,red snapper,adult,adult,1.60526511194803e-6,0.00973902701397473,0,0.4
VSN,pink shrimp,0,27,pPREY1VSN2,vermilion snapper,adult,juvenile,0,0.008080765895336316,0,0.318937480449677
VSN,pink shrimp,0,28,pPREY2VSN2,vermilion snapper,adult,adult,3.277416169567e-6,0.008080765895336316,0,0.318937480449677
LUT,pink shrimp,23809.52533112701,31,pPREY1LUT2,lutjanidae,adult,juvenile,0.00359251233749092,0.00893843303524281,0,0.4
LUT,pink shrimp,23809.52533112701,32,pPREY2LUT2,lutjanidae,adult,adult,1.50885508531928e-7,0.00893843303524281,0,0.4
BIO,pink shrimp,0,35,pPREY1BIO2,bioeroding fish,adult,juvenile,0,0.001325245355329917,0,0.0839999988675117
BIO,pink shrimp,0,36,pPREY2BIO2,bioeroding fish,adult,adult,0,0.001325245355329917,0,0.0839999988675117
LRF,pink shrimp,6696.428261359582,39,pPREY1LRF2,large reef fish,adult,juvenile,0.0199017003178597,0.005350835054222534,0,0.4
LRF,pink shrimp,6696.428261359582,40,pPREY2LRF2,large reef fish,adult,adult,2.97198738508087e-6,0.005350835054222534,0,0.4
SRF,pink shrimp,3468.7495223641704,43,pPREY1SRF2,small reef fish,adult,juvenile,0.234964802861214,0.010959125060162622,0,0.4
SRF,pink shrimp,3468.7495223641704,44,pPREY2SRF2,small reef fish,adult,adult,6.77376101521077e-5,0.010959125060162622,0,0.4
BDR,pink shrimp,0,47,pPREY1BDR2,black drum,adult,juvenile,0,0.005177249600295398,0,0.4
BDR,pink shrimp,0,48,pPREY2BDR2,black drum,adult,adult,0,0.005177249600295398,0,0.4
RDR,pink shrimp,669.6429359230336,51,pPREY1RDR2,red drum,adult,juvenile,3.07054870063439e-4,0.0172068160219246,0,0.4
RDR,pink shrimp,669.6429359230336,52,pPREY2RDR2,red drum,adult,adult,4.58535218683664e-7,0.0172068160219246,0,0.4
SEA,pink shrimp,0,55,pPREY1SEA2,seatrout,adult,juvenile,0,0.006731622274894689,0,0.4
SEA,pink shrimp,0,56,pPREY2SEA2,seatrout,adult,adult,5.48674605749255e-9,0.006731622274894689,0,0.4
SCI,pink shrimp,4486.606565400588,59,pPREY1SCI2,sciaenidae,adult,juvenile,0.00316502619534731,0.002335373208255513,0,0.151779532432556
SCI,pink shrimp,4486.606565400588,60,pPREY2SCI2,sciaenidae,adult,adult,7.05438765180588e-7,0.002335373208255513,0,0.151779532432556
LDY,pink shrimp,53.571433008998184,63,pPREY1LDY2,ladyfish,adult,juvenile,8.19797060103156e-6,0.0040466363210868595,0,0.4
LDY,pink shrimp,53.571433008998184,64,pPREY2LDY2,ladyfish,adult,adult,1.53028771876507e-7,0.0040466363210868595,0,0.4
MUL,pink shrimp,4486.607303357001,67,pPREY1MUL2,mullets,adult,juvenile,0.00166163896210492,7.996890624515312e-4,0,0.0461493879556656
MUL,pink shrimp,4486.607303357001,68,pPREY2MUL2,mullets,adult,adult,3.70355337508954e-7,7.996890624515312e-4,0,0.0461493879556656
POM,pink shrimp,28.048602950584176,71,pPREY1POM2,pompano,adult,juvenile,1.94400017790031e-5,0.0010691412281520572,0,0.0464877001941204
POM,pink shrimp,28.048602950584176,72,pPREY2POM2,pompano,adult,adult,6.93082711222814e-7,0.0010691412281520572,0,0.0464877001941204
SHP,pink shrimp,0,75,pPREY1SHP2,sheepshead,adult,juvenile,0,0.0018429323240923589,0,0.280000001192093
SHP,pink shrimp,0,76,pPREY2SHP2,sheepshead,adult,adult,0,0.0018429323240923589,0,0.280000001192093
SNK,pink shrimp,267.8570573331064,79,pPREY1SNK2,snook,adult,juvenile,2.95244972221553e-4,0.007367061848117459,0,0.4
SNK,pink shrimp,267.8570573331064,80,pPREY2SNK2,snook,adult,adult,1.10224824823035e-6,0.007367061848117459,0,0.4
FLT,pink shrimp,81.16882339777663,83,pPREY1FLT2,flatfish,adult,juvenile,1.36079994263127e-4,0.002271388034520254,0,0.224000006914139
FLT,pink shrimp,81.16882339777663,84,pPREY2FLT2,flatfish,adult,adult,1.67650568982936e-6,0.002271388034520254,0,0.224000006914139
ODF,pink shrimp,45.91836505663047,87,pPREY1ODF2,other demersal fish,adult,juvenile,3.49920010194182e-5,0.008085361496678817,0,0.4
ODF,pink shrimp,45.91836505663047,88,pPREY2ODF2,other demersal fish,adult,adult,7.62048060209963e-7,0.008085361496678817,0,0.4
SDF,pink shrimp,0,91,pPREY1SDF2,small demersal fish,adult,juvenile,0,0.003930394182163162,0,0.365446835756302
SDF,pink shrimp,0,92,pPREY2SDF2,small demersal fish,adult,adult,0,0.003930394182163162,0,0.365446835756302
YTN,pink shrimp,0,95,pPREY1YTN2,yellowfin tuna,adult,juvenile,0,0.01685461421438765,0,0.4
YTN,pink shrimp,0,96,pPREY2YTN2,yellowfin tuna,adult,adult,0,0.01685461421438765,0,0.4
BTN,pink shrimp,0,99,pPREY1BTN2,bluefin tuna,adult,juvenile,0,0.02881371888640719,0,0.4
BTN,pink shrimp,0,100,pPREY2BTN2,bluefin tuna,adult,adult,0,0.02881371888640719,0,0.4
LTN,pink shrimp,0,103,pPREY1LTN2,little tunny,adult,juvenile,0,0.020959437043112556,0,0.4
LTN,pink shrimp,0,104,pPREY2LTN2,little tunny,adult,adult,0,0.020959437043112556,0,0.4
OTN,pink shrimp,0,107,pPREY1OTN2,other tuna,adult,juvenile,0,0.005317561204625147,0,0.4
OTN,pink shrimp,0,108,pPREY2OTN2,other tuna,adult,adult,0,0.005317561204625147,0,0.4
SWD,pink shrimp,0,111,pPREY1SWD2,swordfish,adult,juvenile,0,0.011263179046921113,0,0.5
SWD,pink shrimp,0,112,pPREY2SWD2,swordfish,adult,adult,0,0.011263179046921113,0,0.5
WMR,pink shrimp,0,115,pPREY1WMR2,white marlin,adult,juvenile,0,0.004781315824092191,0,0.4
WMR,pink shrimp,0,116,pPREY2WMR2,white marlin,adult,adult,0,0.004781315824092191,0,0.4
BMR,pink shrimp,0,119,pPREY1BMR2,blue marlin,adult,juvenile,0,0.006870783659758944,0,0.4
BMR,pink shrimp,0,120,pPREY2BMR2,blue marlin,adult,adult,0,0.006870783659758944,0,0.4
BIL,pink shrimp,0,123,pPREY1BIL2,other billfish,adult,juvenile,0,0.007601421123430595,0,0.4
BIL,pink shrimp,0,124,pPREY2BIL2,other billfish,adult,adult,0,0.007601421123430595,0,0.4
AMB,pink shrimp,0,127,pPREY1AMB2,greater amberjack,adult,juvenile,0,0.013514059397052636,0,0.400000005960464
AMB,pink shrimp,0,128,pPREY2AMB2,greater amberjack,adult,adult,0,0.013514059397052636,0,0.400000005960464
JCK,pink shrimp,492.5655708833562,131,pPREY1JCK2,jacks,adult,juvenile,2.98525537800742e-5,0.00400246994695737,0,0.4
JCK,pink shrimp,492.5655708833562,132,pPREY2JCK2,jacks,adult,adult,6.06062533492491e-8,0.00400246994695737,0,0.4
KMK,pink shrimp,0,135,pPREY1KMK2,king mackerel,adult,juvenile,0,0.018053418194077447,0,0.4
KMK,pink shrimp,0,136,pPREY2KMK2,king mackerel,adult,adult,0,0.018053418194077447,0,0.4
SMK,pink shrimp,0,139,pPREY1SMK2,spanish mackerel,adult,juvenile,0,0.009550111566070645,0,0.4
SMK,pink shrimp,0,140,pPREY2SMK2,spanish mackerel,adult,adult,0,0.009550111566070645,0,0.4
SAR,pink shrimp,0,143,pPREY1SAR2,spanish sardine,adult,juvenile,0,0.009175764205870195,0,0.400000005960464
SAR,pink shrimp,0,144,pPREY2SAR2,spanish sardine,adult,adult,0,0.009175764205870195,0,0.400000005960464
LPL,pink shrimp,0,147,pPREY1LPL2,large pelagic fish,adult,juvenile,0,0.014335129641767584,0,0.4
LPL,pink shrimp,0,148,pPREY2LPL2,large pelagic fish,adult,adult,0,0.014335129641767584,0,0.4
DWF,pink shrimp,0,151,pPREY1DWF2,deep water fish,adult,juvenile,0,0.001852393292477211,0,0.236013755202293
DWF,pink shrimp,0,152,pPREY2DWF2,deep water fish,adult,adult,0,0.001852393292477211,0,0.236013755202293
MEN,pink shrimp,0,155,pPREY1MEN2,menhaden,adult,juvenile,0,0.0020275224066261567,0,0.0851999968290329
MEN,pink shrimp,0,156,pPREY2MEN2,menhaden,adult,adult,0,0.0020275224066261567,0,0.0851999968290329
PIN,pink shrimp,0,159,pPREY1PIN2,pinfish,adult,juvenile,0,0.002476405269580205,0,0.312740981578827
PIN,pink shrimp,0,160,pPREY2PIN2,pinfish,adult,adult,0,0.002476405269580205,0,0.312740981578827
MPL,pink shrimp,0,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,0,0.002782169414997465,0,0.28125
MPL,pink shrimp,0,164,pPREY2MPL2,medium pelagic fish,adult,adult,0,0.002782169414997465,0,0.28125
SPL,pink shrimp,0,167,pPREY1SPL2,small pelagic fish,adult,juvenile,0,0.0019389871896479357,0,0.280000001192093
SPL,pink shrimp,0,168,pPREY2SPL2,small pelagic fish,adult,adult,0,0.0019389871896479357,0,0.280000001192093
TIP,pink shrimp,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,pink shrimp,0,172,pPREY2TIP2,blacktip shark,adult,adult,0,0.008938471447216472,0,0.388799995183945
BEN,pink shrimp,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,pink shrimp,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
